booking_id,user_id,provider_id,service_id,city,booking_date,service_date,status,price_charged,discount_applied,payment_method,cancellation_reason,rating_given,is_repeat_booking,days_to_service
BKG009027,USR00005,PRV00151,SVC014,"New York, NY",2023-06-10,2023-06-17,cancelled,295.0,0.0,Credit Card,no_show,,True,7
BKG009028,USR00521,PRV00063,SVC018,"Dallas, TX",2024-02-22,2024-02-26,completed,100.0,15.0,Debit Card,,5.0,True,4
BKG009029,USR00549,PRV00141,SVC014,"Chicago, IL",2023-10-28,2023-11-06,completed,270.0,20.0,Venmo,,4.2,True,9
BKG009030,USR00065,PRV00150,SVC017,"Los Angeles, CA",2023-01-05,2023-01-14,completed,155.0,0.0,Credit Card,,3.3,True,9
BKG009031,USR00352,PRV00084,SVC007,"San Francisco, CA",2024-01-14,2024-01-15,completed,355.0,0.0,Credit Card,,3.5,True,1
BKG009032,USR00356,PRV00057,SVC019,"Dallas, TX",2023-03-11,2023-03-18,cancelled,1015.0,15.0,Venmo,scheduling_conflict,,True,7
BKG009033,USR00301,PRV00050,SVC014,"New York, NY",2023-01-29,2023-02-05,completed,249.0,20.0,Credit Card,,5.0,True,7
BKG009034,USR00281,PRV00114,SVC002,"Seattle, WA",2024-03-23,2024-03-30,cancelled,120.0,15.0,Credit Card,no_show,,True,7
BKG009035,USR00173,PRV00026,SVC016,"Chicago, IL",2023-04-28,2023-05-01,completed,55.0,5.0,Debit Card,,4.2,True,3
BKG009036,USR00406,PRV00109,SVC012,"Seattle, WA",2023-12-15,2023-12-21,completed,105.0,0.0,PayPal,,4.5,True,6
BKG009037,USR00404,PRV00068,SVC011,"San Francisco, CA",2023-06-04,2023-06-10,completed,80.0,0.0,PayPal,,3.6,True,6
BKG009038,USR00531,PRV00110,SVC013,"San Francisco, CA",2023-02-08,2023-02-11,completed,170.0,10.0,Credit Card,,3.1,True,3
BKG009039,USR00395,PRV00151,SVC019,"Los Angeles, CA",2024-03-31,2024-04-02,completed,950.0,5.0,Venmo,,4.5,True,2
BKG009040,USR00272,PRV00021,SVC012,"San Francisco, CA",2023-12-16,2023-12-23,completed,105.0,0.0,PayPal,,4.8,True,7
BKG009041,USR00363,PRV00062,SVC009,"Chicago, IL",2023-02-02,2023-02-03,completed,210.0,0.0,Credit Card,,2.7,True,1
BKG009042,USR00454,PRV00082,SVC002,"Seattle, WA",2023-02-15,2023-02-23,completed,160.0,0.0,Credit Card,,3.5,True,8
BKG009043,USR00133,PRV00124,SVC008,"New York, NY",2024-03-20,2024-03-23,completed,89.0,30.0,Debit Card,,3.5,True,3
BKG009044,USR00454,PRV00139,SVC001,"Seattle, WA",2024-02-22,2024-02-26,completed,79.0,25.0,Debit Card,,5.0,True,4
BKG009045,USR00573,PRV00135,SVC020,"Los Angeles, CA",2024-02-14,2024-02-21,completed,275.0,0.0,Credit Card,,4.3,True,7
BKG009046,USR00408,PRV00069,SVC020,"New York, NY",2023-05-16,2023-05-21,completed,249.0,0.0,PayPal,,4.5,True,5
BKG009047,USR00265,PRV00010,SVC008,"Seattle, WA",2023-11-11,2023-11-18,completed,140.0,0.0,Venmo,,3.7,True,7
BKG009048,USR00452,PRV00090,SVC009,"Dallas, TX",2023-06-15,2023-06-22,completed,260.0,10.0,Credit Card,,3.7,True,7
BKG009049,USR00568,PRV00009,SVC016,"Chicago, IL",2023-10-02,2023-10-10,cancelled,65.0,5.0,Credit Card,provider_unavailable,,True,8
BKG009050,USR00538,PRV00019,SVC018,"Los Angeles, CA",2024-05-04,2024-05-09,completed,130.0,0.0,Apple Pay,,4.4,True,5
BKG009051,USR00222,PRV00063,SVC012,"Dallas, TX",2024-05-28,2024-05-30,completed,95.0,0.0,Apple Pay,,3.2,True,2
BKG009052,USR00413,PRV00044,SVC020,"Miami, FL",2023-08-07,2023-08-13,completed,275.0,0.0,Debit Card,,2.8,True,6
BKG009053,USR00124,PRV00125,SVC010,"New York, NY",2023-03-01,2023-03-05,cancelled,100.0,0.0,PayPal,user_request,,True,4
BKG009054,USR00538,PRV00159,SVC009,"Los Angeles, CA",2024-03-23,2024-04-01,completed,199.0,20.0,PayPal,,4.1,True,9
BKG009055,USR00030,PRV00140,SVC007,"New York, NY",2024-02-10,2024-02-16,completed,390.0,0.0,Credit Card,,3.8,True,6
BKG009056,USR00057,PRV00071,SVC003,"New York, NY",2023-11-23,2023-11-25,completed,230.0,0.0,Venmo,,4.4,True,2
BKG009057,USR00361,PRV00159,SVC013,"Los Angeles, CA",2024-03-09,2024-03-17,completed,135.0,0.0,Debit Card,,4.1,True,8
BKG009058,USR00224,PRV00134,SVC009,"Los Angeles, CA",2024-03-24,2024-03-26,completed,230.0,0.0,Credit Card,,4.4,True,2
BKG009059,USR00031,PRV00005,SVC005,"Dallas, TX",2023-03-28,2023-04-05,completed,150.0,0.0,PayPal,,4.8,True,8
BKG009060,USR00418,PRV00019,SVC018,"Los Angeles, CA",2023-08-16,2023-08-25,cancelled,130.0,0.0,Debit Card,no_show,,True,9
BKG009061,USR00463,PRV00083,SVC007,"Austin, TX",2023-03-15,2023-03-19,completed,455.0,0.0,PayPal,,3.3,True,4
BKG009062,USR00207,PRV00102,SVC015,"New York, NY",2023-03-07,2023-03-16,completed,810.0,0.0,Debit Card,,3.8,True,9
BKG009063,USR00288,PRV00033,SVC013,"Dallas, TX",2023-04-22,2023-04-23,completed,125.0,0.0,PayPal,,4.5,True,1
BKG009064,USR00443,PRV00064,SVC007,"Los Angeles, CA",2024-02-05,2024-02-12,cancelled,455.0,0.0,Credit Card,provider_unavailable,,True,7
BKG009065,USR00140,PRV00051,SVC019,"Miami, FL",2023-04-25,2023-04-26,completed,749.0,5.0,Venmo,,4.1,True,1
BKG009066,USR00486,PRV00078,SVC020,"Seattle, WA",2024-02-03,2024-02-06,completed,255.0,20.0,Apple Pay,,4.1,True,3
BKG009067,USR00151,PRV00148,SVC010,"Seattle, WA",2023-06-08,2023-06-11,completed,110.0,0.0,Credit Card,,4.2,True,3
BKG009068,USR00072,PRV00020,SVC001,"New York, NY",2023-12-25,2023-12-26,completed,90.0,0.0,Venmo,,3.4,True,1
BKG009069,USR00184,PRV00105,SVC002,"Seattle, WA",2023-10-21,2023-10-25,cancelled,119.0,30.0,Credit Card,scheduling_conflict,,True,4
BKG009070,USR00495,PRV00029,SVC020,"Chicago, IL",2023-01-13,2023-01-22,completed,350.0,0.0,Credit Card,,3.7,True,9
BKG009071,USR00336,PRV00106,SVC017,"New York, NY",2023-04-13,2023-04-21,completed,145.0,0.0,PayPal,,3.7,True,8
BKG009072,USR00269,PRV00100,SVC016,"Los Angeles, CA",2023-07-20,2023-07-23,completed,45.0,10.0,Credit Card,,4.2,True,3
BKG009073,USR00580,PRV00019,SVC017,"Los Angeles, CA",2023-07-10,2023-07-13,completed,115.0,20.0,Venmo,,4.8,True,3
BKG009074,USR00202,PRV00006,SVC014,"New York, NY",2023-10-18,2023-10-21,completed,320.0,20.0,Credit Card,,4.1,True,3
BKG009075,USR00090,PRV00036,SVC011,"Chicago, IL",2024-05-20,2024-05-26,completed,75.0,5.0,Debit Card,,3.7,True,6
BKG009076,USR00458,PRV00096,SVC009,"Chicago, IL",2024-04-23,2024-04-27,completed,240.0,0.0,PayPal,,3.7,True,4
BKG009077,USR00485,PRV00021,SVC011,"Dallas, TX",2023-05-25,2023-05-30,cancelled,80.0,10.0,Debit Card,no_show,,True,5
BKG009078,USR00024,PRV00089,SVC006,"Los Angeles, CA",2024-05-02,2024-05-08,completed,70.0,5.0,Apple Pay,,3.6,True,6
BKG009079,USR00420,PRV00146,SVC015,"Austin, TX",2023-06-16,2023-06-18,completed,725.0,0.0,Credit Card,,3.3,True,2
BKG009080,USR00030,PRV00136,SVC016,"New York, NY",2023-08-30,2023-09-08,completed,60.0,10.0,PayPal,,4.6,True,9
BKG009081,USR00343,PRV00147,SVC002,"New York, NY",2023-01-11,2023-01-17,completed,135.0,15.0,PayPal,,5.0,True,6
BKG009082,USR00493,PRV00151,SVC018,"Los Angeles, CA",2024-06-24,2024-06-29,completed,120.0,25.0,Apple Pay,,4.1,True,5
BKG009083,USR00123,PRV00154,SVC006,"Los Angeles, CA",2023-02-25,2023-03-04,completed,95.0,0.0,Debit Card,,4.6,True,7
BKG009084,USR00245,PRV00103,SVC004,"New York, NY",2023-11-08,2023-11-13,completed,145.0,10.0,Debit Card,,3.9,True,5
BKG009085,USR00224,PRV00014,SVC007,"Los Angeles, CA",2023-10-11,2023-10-18,completed,425.0,10.0,Credit Card,,4.4,True,7
BKG009086,USR00504,PRV00072,SVC020,"San Francisco, CA",2024-03-18,2024-03-26,completed,275.0,0.0,Credit Card,,5.0,True,8
BKG009087,USR00534,PRV00027,SVC007,"Dallas, TX",2023-02-16,2023-02-21,completed,420.0,0.0,PayPal,,4.3,True,5
BKG009088,USR00255,PRV00153,SVC015,"New York, NY",2023-08-13,2023-08-20,completed,930.0,0.0,Apple Pay,,5.0,True,7
BKG009089,USR00010,PRV00129,SVC017,"Austin, TX",2023-01-23,2023-01-24,completed,150.0,0.0,Credit Card,,3.6,True,1
BKG009090,USR00012,PRV00023,SVC002,"Miami, FL",2023-05-26,2023-06-02,cancelled,130.0,0.0,Credit Card,scheduling_conflict,,True,7
BKG009091,USR00415,PRV00094,SVC004,"Dallas, TX",2024-06-12,2024-06-14,completed,135.0,0.0,PayPal,,3.2,True,2
BKG009092,USR00031,PRV00069,SVC002,"Dallas, TX",2023-01-15,2023-01-22,cancelled,150.0,10.0,Apple Pay,pricing_issue,,True,7
BKG009093,USR00508,PRV00084,SVC017,"San Francisco, CA",2024-06-21,2024-06-25,completed,140.0,0.0,PayPal,,4.5,True,4
BKG009094,USR00210,PRV00078,SVC015,"New York, NY",2023-12-12,2023-12-17,completed,945.0,5.0,Credit Card,,3.7,True,5
BKG009095,USR00544,PRV00132,SVC007,"Austin, TX",2024-01-02,2024-01-03,cancelled,445.0,15.0,Credit Card,user_request,,True,1
BKG009096,USR00011,PRV00120,SVC015,"New York, NY",2023-03-29,2023-04-05,completed,945.0,0.0,Venmo,,3.1,True,7
BKG009097,USR00219,PRV00122,SVC011,"Dallas, TX",2023-07-21,2023-07-24,cancelled,65.0,0.0,PayPal,provider_unavailable,,True,3
BKG009098,USR00292,PRV00003,SVC010,"New York, NY",2023-08-21,2023-08-24,cancelled,85.0,0.0,Apple Pay,provider_unavailable,,True,3
BKG009099,USR00269,PRV00100,SVC006,"Los Angeles, CA",2024-06-18,2024-06-25,completed,95.0,5.0,Credit Card,,5.0,True,7
BKG009100,USR00527,PRV00004,SVC007,"Chicago, IL",2024-06-29,2024-07-08,completed,360.0,0.0,Apple Pay,,3.5,True,9
BKG009101,USR00121,PRV00142,SVC017,"San Francisco, CA",2024-01-23,2024-01-29,completed,135.0,10.0,Apple Pay,,4.2,True,6
BKG009102,USR00251,PRV00100,SVC009,"Los Angeles, CA",2023-03-11,2023-03-16,completed,215.0,0.0,Debit Card,,3.9,True,5
BKG009103,USR00252,PRV00022,SVC014,"Los Angeles, CA",2024-05-28,2024-05-29,cancelled,325.0,0.0,PayPal,no_show,,True,1
BKG009104,USR00505,PRV00084,SVC020,"Austin, TX",2023-01-28,2023-01-30,completed,320.0,0.0,Credit Card,,4.2,True,2
BKG009105,USR00515,PRV00067,SVC009,"New York, NY",2024-02-05,2024-02-08,completed,260.0,10.0,Credit Card,,3.4,True,3
BKG009106,USR00043,PRV00116,SVC019,"New York, NY",2024-04-25,2024-05-01,cancelled,955.0,5.0,Credit Card,pricing_issue,,True,6
BKG009107,USR00221,PRV00021,SVC002,"Dallas, TX",2024-02-11,2024-02-16,completed,119.0,15.0,Debit Card,,4.7,True,5
BKG009108,USR00473,PRV00124,SVC014,"New York, NY",2023-10-16,2023-10-21,completed,285.0,5.0,Venmo,,4.2,True,5
BKG009109,USR00006,PRV00088,SVC005,"New York, NY",2024-05-25,2024-05-28,completed,125.0,0.0,Apple Pay,,4.0,True,3
BKG009110,USR00434,PRV00015,SVC004,"New York, NY",2024-01-11,2024-01-15,completed,140.0,15.0,Credit Card,,5.0,True,4
BKG009111,USR00371,PRV00013,SVC005,"New York, NY",2024-06-01,2024-06-08,completed,165.0,0.0,Credit Card,,4.8,True,7
BKG009112,USR00412,PRV00073,SVC001,"Miami, FL",2023-06-21,2023-06-25,completed,115.0,0.0,Debit Card,,3.8,True,4
BKG009113,USR00170,PRV00092,SVC013,"Dallas, TX",2023-06-05,2023-06-10,completed,165.0,0.0,Apple Pay,,4.4,True,5
BKG009114,USR00362,PRV00005,SVC008,"Dallas, TX",2024-02-25,2024-03-03,cancelled,125.0,5.0,Credit Card,no_show,,True,7
BKG009115,USR00031,PRV00113,SVC019,"Dallas, TX",2024-04-25,2024-04-27,completed,855.0,5.0,Credit Card,,3.9,True,2
BKG009116,USR00121,PRV00071,SVC002,"San Francisco, CA",2023-02-13,2023-02-21,completed,150.0,20.0,Credit Card,,3.0,True,8
BKG009117,USR00185,PRV00019,SVC006,"Los Angeles, CA",2024-05-23,2024-05-30,completed,95.0,5.0,Credit Card,,3.7,True,7
BKG009118,USR00027,PRV00120,SVC007,"New York, NY",2023-01-27,2023-02-03,completed,450.0,25.0,Apple Pay,,3.8,True,7
BKG009119,USR00096,PRV00043,SVC001,"Chicago, IL",2023-03-13,2023-03-19,cancelled,100.0,0.0,Apple Pay,user_request,,True,6
BKG009120,USR00023,PRV00019,SVC003,"Los Angeles, CA",2023-06-22,2023-06-28,completed,210.0,0.0,Credit Card,,3.8,True,6
BKG009121,USR00545,PRV00005,SVC013,"Dallas, TX",2024-04-03,2024-04-04,completed,180.0,0.0,Debit Card,,4.2,True,1
BKG009122,USR00530,PRV00002,SVC010,"San Francisco, CA",2023-01-05,2023-01-13,completed,90.0,15.0,Credit Card,,3.6,True,8
BKG009123,USR00542,PRV00009,SVC019,"Dallas, TX",2023-07-05,2023-07-06,completed,950.0,15.0,Debit Card,,4.2,True,1
BKG009124,USR00244,PRV00015,SVC012,"Los Angeles, CA",2024-03-04,2024-03-10,completed,80.0,0.0,PayPal,,4.6,True,6
BKG009125,USR00305,PRV00129,SVC015,"Austin, TX",2023-09-16,2023-09-18,completed,660.0,20.0,PayPal,,4.1,True,2
BKG009126,USR00223,PRV00092,SVC015,"New York, NY",2024-07-01,2024-07-07,completed,665.0,0.0,Apple Pay,,4.5,True,6
BKG009127,USR00498,PRV00068,SVC019,"New York, NY",2024-03-05,2024-03-11,completed,910.0,5.0,Debit Card,,3.5,True,6
BKG009128,USR00539,PRV00039,SVC009,"Chicago, IL",2023-01-15,2023-01-22,completed,305.0,0.0,Credit Card,,3.7,True,7
BKG009129,USR00338,PRV00079,SVC008,"Austin, TX",2024-06-21,2024-06-30,completed,120.0,0.0,Venmo,,4.2,True,9
BKG009130,USR00539,PRV00096,SVC003,"Chicago, IL",2023-09-15,2023-09-16,completed,190.0,5.0,PayPal,,4.6,True,1
BKG009131,USR00549,PRV00026,SVC007,"Chicago, IL",2024-05-01,2024-05-02,completed,370.0,0.0,Apple Pay,,3.0,True,1
BKG009132,USR00528,PRV00112,SVC009,"Los Angeles, CA",2024-05-31,2024-06-08,completed,245.0,0.0,Debit Card,,3.3,True,8
BKG009133,USR00135,PRV00023,SVC017,"Miami, FL",2023-11-07,2023-11-11,completed,150.0,0.0,Apple Pay,,4.8,True,4
BKG009134,USR00352,PRV00072,SVC012,"San Francisco, CA",2023-06-04,2023-06-06,completed,100.0,0.0,Debit Card,,5.0,True,2
BKG009135,USR00479,PRV00023,SVC011,"Miami, FL",2023-08-13,2023-08-22,completed,90.0,0.0,Credit Card,,3.9,True,9
BKG009136,USR00347,PRV00021,SVC002,"Dallas, TX",2023-10-01,2023-10-04,completed,180.0,0.0,Credit Card,,4.6,True,3
BKG009137,USR00526,PRV00070,SVC020,"Chicago, IL",2024-06-12,2024-06-17,completed,265.0,0.0,Debit Card,,4.8,True,5
BKG009138,USR00337,PRV00068,SVC017,"San Francisco, CA",2024-02-01,2024-02-04,completed,125.0,0.0,Apple Pay,,3.8,True,3
BKG009139,USR00465,PRV00087,SVC001,"Miami, FL",2024-06-13,2024-06-14,completed,115.0,0.0,Debit Card,,3.7,True,1
BKG009140,USR00302,PRV00033,SVC019,"Dallas, TX",2023-07-25,2023-08-03,completed,995.0,0.0,Venmo,,4.4,True,9
BKG009141,USR00118,PRV00084,SVC001,"New York, NY",2024-01-08,2024-01-12,completed,79.0,10.0,Debit Card,,4.9,True,4
BKG009142,USR00523,PRV00076,SVC010,"Miami, FL",2023-12-26,2023-12-27,completed,90.0,0.0,Apple Pay,,3.9,True,1
BKG009143,USR00417,PRV00006,SVC008,"Los Angeles, CA",2024-03-03,2024-03-07,completed,125.0,0.0,Credit Card,,3.6,True,4
BKG009144,USR00341,PRV00070,SVC020,"Chicago, IL",2024-04-15,2024-04-21,completed,335.0,0.0,Credit Card,,3.3,True,6
BKG009145,USR00370,PRV00120,SVC020,"New York, NY",2023-08-23,2023-08-29,completed,265.0,0.0,PayPal,,4.9,True,6
BKG009146,USR00216,PRV00086,SVC017,"Los Angeles, CA",2024-05-23,2024-05-30,completed,125.0,0.0,Credit Card,,3.9,True,7
BKG009147,USR00524,PRV00002,SVC017,"San Francisco, CA",2023-02-20,2023-03-01,completed,110.0,0.0,Credit Card,,4.0,True,9
BKG009148,USR00138,PRV00088,SVC015,"Austin, TX",2023-01-14,2023-01-21,completed,890.0,15.0,Debit Card,,4.9,True,7
BKG009149,USR00338,PRV00146,SVC015,"Austin, TX",2023-04-12,2023-04-18,completed,765.0,0.0,Credit Card,,2.9,True,6
BKG009150,USR00509,PRV00070,SVC012,"Miami, FL",2024-04-03,2024-04-08,completed,75.0,5.0,Credit Card,,4.0,True,5
BKG009151,USR00589,PRV00095,SVC010,"New York, NY",2023-11-11,2023-11-17,cancelled,115.0,0.0,PayPal,provider_unavailable,,True,6
BKG009152,USR00121,PRV00090,SVC015,"San Francisco, CA",2023-10-13,2023-10-15,cancelled,925.0,30.0,Credit Card,provider_unavailable,,True,2
BKG009153,USR00152,PRV00151,SVC008,"Los Angeles, CA",2023-06-07,2023-06-14,cancelled,105.0,0.0,Credit Card,provider_unavailable,,True,7
BKG009154,USR00495,PRV00115,SVC002,"Chicago, IL",2023-06-25,2023-07-03,completed,165.0,0.0,PayPal,,3.9,True,8
BKG009155,USR00018,PRV00148,SVC010,"Chicago, IL",2024-06-07,2024-06-12,completed,100.0,0.0,Venmo,,4.9,True,5
BKG009156,USR00339,PRV00154,SVC010,"Chicago, IL",2023-02-09,2023-02-16,completed,110.0,0.0,Credit Card,,4.4,True,7
BKG009157,USR00561,PRV00146,SVC014,"Austin, TX",2023-01-17,2023-01-18,cancelled,270.0,0.0,Credit Card,user_request,,True,1
BKG009158,USR00473,PRV00028,SVC014,"New York, NY",2023-04-26,2023-05-01,completed,280.0,0.0,Credit Card,,4.1,True,5
BKG009159,USR00437,PRV00118,SVC014,"New York, NY",2024-03-23,2024-03-30,cancelled,295.0,0.0,Apple Pay,user_request,,True,7
BKG009160,USR00501,PRV00079,SVC012,"Austin, TX",2023-10-21,2023-10-24,cancelled,80.0,10.0,Credit Card,provider_unavailable,,True,3
BKG009161,USR00227,PRV00009,SVC006,"Miami, FL",2023-01-23,2023-01-29,completed,90.0,0.0,Debit Card,,4.0,True,6
BKG009162,USR00462,PRV00033,SVC020,"Dallas, TX",2024-03-24,2024-03-30,completed,340.0,0.0,Apple Pay,,4.8,True,6
BKG009163,USR00022,PRV00027,SVC005,"New York, NY",2023-03-20,2023-03-26,completed,175.0,0.0,Debit Card,,3.3,True,6
BKG009164,USR00157,PRV00103,SVC016,"Austin, TX",2023-03-30,2023-04-02,completed,60.0,0.0,Debit Card,,4.1,True,3
BKG009165,USR00407,PRV00150,SVC003,"Los Angeles, CA",2023-11-07,2023-11-14,completed,175.0,0.0,Apple Pay,,4.8,True,7
BKG009166,USR00290,PRV00029,SVC007,"Dallas, TX",2023-04-09,2023-04-11,completed,470.0,5.0,Debit Card,,4.4,True,2
BKG009167,USR00283,PRV00159,SVC002,"Los Angeles, CA",2023-12-09,2023-12-15,completed,125.0,20.0,Apple Pay,,5.0,True,6
BKG009168,USR00058,PRV00124,SVC011,"New York, NY",2024-04-13,2024-04-19,completed,59.0,15.0,Debit Card,,3.3,True,6
BKG009169,USR00570,PRV00061,SVC012,"Los Angeles, CA",2023-12-25,2023-12-29,completed,75.0,20.0,Apple Pay,,3.5,True,4
BKG009170,USR00365,PRV00087,SVC012,"Miami, FL",2023-01-19,2023-01-22,completed,80.0,15.0,Credit Card,,3.6,True,3
BKG009171,USR00446,PRV00032,SVC014,"Miami, FL",2023-02-08,2023-02-15,cancelled,295.0,5.0,Debit Card,provider_unavailable,,True,7
BKG009172,USR00572,PRV00055,SVC007,"Austin, TX",2024-02-16,2024-02-19,completed,405.0,15.0,Credit Card,,4.1,True,3
BKG009173,USR00382,PRV00124,SVC014,"Austin, TX",2023-07-31,2023-08-05,completed,310.0,0.0,Debit Card,,3.9,True,5
BKG009174,USR00425,PRV00120,SVC001,"New York, NY",2023-03-01,2023-03-10,cancelled,110.0,0.0,Credit Card,user_request,,True,9
BKG009175,USR00309,PRV00149,SVC003,"San Francisco, CA",2023-11-17,2023-11-21,completed,220.0,10.0,Credit Card,,5.0,True,4
BKG009176,USR00031,PRV00122,SVC002,"Dallas, TX",2024-06-09,2024-06-11,completed,175.0,0.0,Debit Card,,4.2,True,2
BKG009177,USR00301,PRV00147,SVC003,"New York, NY",2023-01-05,2023-01-06,completed,220.0,0.0,Credit Card,,4.5,True,1
BKG009178,USR00380,PRV00121,SVC018,"Los Angeles, CA",2023-11-18,2023-11-25,cancelled,150.0,0.0,Debit Card,user_request,,True,7
BKG009179,USR00329,PRV00024,SVC019,"Chicago, IL",2023-01-15,2023-01-17,completed,805.0,25.0,Venmo,,4.6,True,2
BKG009180,USR00468,PRV00058,SVC013,"San Francisco, CA",2023-01-10,2023-01-17,completed,145.0,25.0,Credit Card,,3.7,True,7
BKG009181,USR00570,PRV00006,SVC020,"Los Angeles, CA",2023-08-13,2023-08-21,completed,330.0,0.0,Debit Card,,4.0,True,8
BKG009182,USR00249,PRV00108,SVC002,"Miami, FL",2024-05-14,2024-05-21,completed,125.0,0.0,Venmo,,3.2,True,7
BKG009183,USR00537,PRV00090,SVC017,"San Francisco, CA",2023-08-27,2023-08-30,completed,135.0,15.0,Debit Card,,4.1,True,3
BKG009184,USR00560,PRV00113,SVC001,"Dallas, TX",2024-01-11,2024-01-17,completed,95.0,0.0,Debit Card,,5.0,True,6
BKG009185,USR00091,PRV00124,SVC018,"New York, NY",2023-11-16,2023-11-23,completed,135.0,15.0,PayPal,,3.7,True,7
BKG009186,USR00202,PRV00020,SVC004,"New York, NY",2023-02-08,2023-02-12,cancelled,130.0,10.0,Apple Pay,scheduling_conflict,,True,4
BKG009187,USR00379,PRV00045,SVC002,"San Francisco, CA",2023-05-03,2023-05-07,cancelled,140.0,0.0,Credit Card,provider_unavailable,,True,4
BKG009188,USR00166,PRV00002,SVC002,"San Francisco, CA",2024-04-27,2024-05-01,completed,125.0,0.0,Credit Card,,3.1,True,4
BKG009189,USR00195,PRV00134,SVC008,"Los Angeles, CA",2024-02-04,2024-02-06,cancelled,120.0,0.0,Debit Card,user_request,,True,2
BKG009190,USR00223,PRV00111,SVC008,"New York, NY",2023-01-24,2023-01-25,completed,105.0,5.0,Credit Card,,4.7,True,1
BKG009191,USR00512,PRV00035,SVC001,"Chicago, IL",2024-02-06,2024-02-10,completed,100.0,0.0,Debit Card,,5.0,True,4
BKG009192,USR00242,PRV00138,SVC017,"Miami, FL",2023-02-17,2023-02-24,completed,155.0,0.0,Debit Card,,4.2,True,7
BKG009193,USR00174,PRV00017,SVC018,"Los Angeles, CA",2023-03-22,2023-03-24,completed,130.0,5.0,Venmo,,3.5,True,2
BKG009194,USR00546,PRV00112,SVC010,"Los Angeles, CA",2023-02-05,2023-02-13,completed,120.0,0.0,Apple Pay,,4.0,True,8
BKG009195,USR00291,PRV00116,SVC017,"New York, NY",2023-09-22,2023-09-27,completed,120.0,10.0,Apple Pay,,4.1,True,5
BKG009196,USR00102,PRV00106,SVC015,"Dallas, TX",2023-09-19,2023-09-25,completed,695.0,10.0,PayPal,,4.4,True,6
BKG009197,USR00443,PRV00134,SVC009,"Los Angeles, CA",2023-10-10,2023-10-12,cancelled,235.0,0.0,Credit Card,provider_unavailable,,True,2
BKG009198,USR00139,PRV00140,SVC008,"Los Angeles, CA",2023-12-08,2023-12-10,completed,89.0,15.0,Venmo,,3.9,True,2
BKG009199,USR00307,PRV00024,SVC006,"Chicago, IL",2024-03-30,2024-04-04,completed,69.0,30.0,Credit Card,,3.7,True,5
BKG009200,USR00302,PRV00122,SVC013,"Dallas, TX",2024-01-25,2024-01-28,completed,145.0,10.0,Debit Card,,3.8,True,3
BKG009201,USR00446,PRV00076,SVC005,"Miami, FL",2023-03-26,2023-03-31,completed,125.0,0.0,Venmo,,3.9,True,5
BKG009202,USR00423,PRV00012,SVC009,"New York, NY",2024-01-23,2024-01-25,completed,275.0,20.0,PayPal,,4.2,True,2
BKG009203,USR00475,PRV00036,SVC006,"Chicago, IL",2023-09-18,2023-09-26,completed,105.0,0.0,Credit Card,,3.2,True,8
BKG009204,USR00507,PRV00105,SVC014,"Seattle, WA",2023-08-25,2023-09-02,cancelled,290.0,0.0,Credit Card,provider_unavailable,,True,8
BKG009205,USR00246,PRV00154,SVC011,"Seattle, WA",2023-01-27,2023-01-30,completed,60.0,25.0,Debit Card,,3.7,True,3
BKG009206,USR00531,PRV00110,SVC018,"San Francisco, CA",2023-07-14,2023-07-21,cancelled,145.0,0.0,Credit Card,scheduling_conflict,,True,7
BKG009207,USR00486,PRV00059,SVC009,"Seattle, WA",2023-11-16,2023-11-24,completed,210.0,20.0,Apple Pay,,4.2,True,8
BKG009208,USR00581,PRV00064,SVC017,"Chicago, IL",2024-01-15,2024-01-18,completed,140.0,0.0,Apple Pay,,3.3,True,3
BKG009209,USR00457,PRV00106,SVC009,"New York, NY",2024-01-06,2024-01-11,cancelled,230.0,10.0,PayPal,user_request,,True,5
BKG009210,USR00394,PRV00056,SVC019,"Austin, TX",2023-11-26,2023-12-05,completed,955.0,20.0,Debit Card,,4.3,True,9
BKG009211,USR00343,PRV00116,SVC011,"New York, NY",2024-03-07,2024-03-10,completed,65.0,30.0,Credit Card,,4.0,True,3
BKG009212,USR00448,PRV00103,SVC005,"Austin, TX",2023-09-17,2023-09-20,completed,155.0,0.0,Credit Card,,3.2,True,3
BKG009213,USR00201,PRV00005,SVC005,"Dallas, TX",2023-05-27,2023-06-02,completed,145.0,10.0,Debit Card,,4.6,True,6
BKG009214,USR00388,PRV00150,SVC001,"New York, NY",2023-04-29,2023-05-05,completed,79.0,20.0,Credit Card,,4.0,True,6
BKG009215,USR00569,PRV00097,SVC009,"Seattle, WA",2024-02-21,2024-02-28,completed,225.0,10.0,Apple Pay,,3.1,True,7
BKG009216,USR00398,PRV00121,SVC017,"Chicago, IL",2023-01-04,2023-01-10,completed,130.0,0.0,Credit Card,,5.0,True,6
BKG009217,USR00066,PRV00032,SVC018,"Dallas, TX",2024-05-23,2024-05-27,completed,105.0,10.0,Debit Card,,4.1,True,4
BKG009218,USR00187,PRV00148,SVC005,"San Francisco, CA",2024-05-02,2024-05-04,completed,160.0,0.0,Credit Card,,4.2,True,2
